,Bad Battery,Empty Fuel,Empty Gauge,No Start
72185,False,False,False,False
72186,False,True,True,False
72187,False,True,True,True
72188,False,False,False,False
72189,False,False,False,False
72190,False,False,True,False
72191,False,False,False,False
72192,False,False,True,False
72193,False,False,False,False
72194,False,False,False,False
72195,False,False,False,False
72196,False,False,False,True
72197,False,True,True,True
72198,False,False,False,False
72199,False,False,False,False
72200,False,False,False,False
72201,True,False,False,True
72202,False,False,False,False
72203,False,True,False,True
72204,False,False,False,False
72205,False,False,False,False
72206,True,False,False,False
72207,True,False,False,True
72208,False,False,False,False
72209,False,False,True,False
72210,False,False,False,False
72211,False,False,True,True
72212,False,False,False,False
72213,False,False,False,False
72214,False,False,False,False
72215,False,False,False,False
72216,False,False,False,False
72217,False,True,True,True
72218,True,False,False,True
72219,False,False,False,False
72220,False,False,False,False
72221,False,True,True,True
72222,True,False,False,True
72223,False,False,False,False
72224,False,False,False,False
72225,True,False,False,True
72226,False,False,False,False
72227,False,False,True,False
72228,False,False,False,False
72229,False,False,False,False
72230,False,False,False,False
72231,False,False,False,False
72232,False,False,False,False
72233,True,False,False,True
72234,False,False,False,False
72235,False,False,False,False
72236,False,True,True,True
72237,False,False,False,False
72238,False,True,True,True
72239,False,False,False,False
72240,False,False,False,False
72241,False,False,False,False
72242,False,True,True,True
72243,False,False,False,False
72244,False,False,False,False
72245,False,False,False,False
72246,False,False,False,False
72247,False,False,False,False
72248,False,False,False,False
72249,False,True,True,False
72250,False,False,False,False
72251,False,False,False,False
72252,False,False,False,False
72253,False,False,True,False
72254,False,False,False,False
72255,False,False,False,False
72256,False,False,False,False
72257,False,False,False,False
72258,False,False,False,False
72259,False,False,False,False
72260,False,True,True,True
72261,False,True,True,True
72262,True,False,False,True
72263,False,True,True,True
72264,False,True,True,True
72265,False,True,False,True
72266,False,False,False,False
72267,False,False,False,False
72268,False,True,True,True
72269,False,False,False,True
72270,False,False,False,False
72271,True,False,False,True
72272,False,False,True,False
72273,False,False,False,False
72274,False,False,False,False
72275,False,False,False,False
72276,False,False,False,False
72277,False,False,False,False
72278,True,False,False,True
72279,False,False,True,False
72280,False,True,True,True
72281,False,False,False,False
72282,False,False,False,False
72283,False,True,True,False
72284,False,True,True,True
72285,False,True,True,False
72286,False,False,True,False
72287,False,False,False,False
72288,True,False,False,True
72289,False,False,False,False
72290,False,False,True,False
72291,False,False,False,False
72292,False,False,False,False
72293,False,False,False,False
72294,True,True,True,True
72295,False,False,False,True
72296,False,False,False,False
72297,False,True,True,True
72298,False,False,False,False
72299,False,True,False,True
72300,False,False,False,True
72301,False,False,False,False
72302,False,False,False,False
72303,False,False,False,False
72304,False,True,False,True
72305,True,False,False,True
72306,False,False,False,False
72307,False,False,False,False
72308,False,True,False,True
72309,False,False,False,False
72310,True,False,False,True
72311,False,False,False,True
72312,False,False,True,False
72313,False,True,True,True
72314,False,False,False,False
72315,False,True,False,True
72316,False,False,False,False
72317,False,False,False,False
72318,False,False,False,False
72319,False,False,False,False
72320,False,False,False,False
72321,False,False,True,False
72322,False,False,False,False
72323,True,False,True,True
72324,False,False,False,False
72325,False,True,True,True
72326,False,False,False,False
72327,False,False,False,False
72328,False,False,False,False
72329,False,False,False,True
72330,False,False,False,False
72331,True,False,False,True
72332,True,True,True,True
72333,False,True,True,False
72334,False,False,False,False
72335,True,False,False,True
72336,False,False,False,False
72337,False,False,False,False
72338,False,False,False,False
72339,False,False,False,False
72340,False,False,False,False
72341,False,False,True,False
72342,False,True,True,True
72343,False,False,False,False
72344,False,False,False,False
72345,False,False,False,False
72346,False,False,False,False
72347,False,True,True,True
72348,False,True,True,True
72349,False,False,False,False
72350,False,True,True,True
72351,False,False,False,False
72352,False,True,False,True
72353,False,False,False,False
72354,False,False,False,False
72355,False,False,False,True
72356,False,True,True,True
72357,False,False,False,False
72358,False,False,False,False
72359,False,False,False,False
72360,False,False,False,False
72361,False,False,False,False
72362,False,False,True,False
72363,False,False,False,False
72364,False,True,True,True
72365,False,False,True,False
72366,False,False,False,False
72367,False,False,False,False
72368,True,False,False,True
72369,False,False,False,False
72370,False,False,False,False
72371,True,False,False,True
72372,False,False,False,True
72373,False,False,False,False
72374,False,False,False,False
72375,True,True,True,True
72376,False,True,True,True
72377,False,False,False,False
72378,False,True,True,False
72379,False,True,True,True
72380,False,False,False,False
72381,False,False,False,False
72382,False,False,False,False
72383,False,False,False,False
72384,True,False,False,True
72385,False,False,False,False
72386,False,False,False,False
72387,False,False,False,False
72388,False,False,True,False
72389,False,True,False,True
72390,False,True,True,True
72391,False,True,False,True
72392,False,False,False,False
72393,False,False,False,False
72394,True,False,False,True
72395,False,True,True,True
72396,True,False,True,True
72397,False,False,False,False
72398,False,True,True,True
72399,False,False,False,False
72400,False,False,False,False
72401,False,False,True,False
72402,False,False,True,False
72403,False,True,False,True
72404,False,False,False,False
72405,False,False,False,False
72406,False,False,False,False
72407,False,False,False,False
72408,False,False,False,False
72409,True,False,False,True
72410,False,False,False,False
72411,False,False,False,False
72412,False,False,False,True
72413,False,False,False,False
72414,False,False,False,False
72415,False,False,False,False
72416,False,True,True,True
72417,False,False,False,False
72418,False,False,False,False
72419,False,False,False,False
72420,False,False,False,False
72421,False,False,False,False
72422,False,False,False,False
72423,False,False,False,False
72424,False,False,False,False
72425,True,False,False,False
72426,False,False,False,False
72427,False,False,False,False
72428,True,False,False,True
72429,False,False,True,False
72430,False,False,False,False
72431,False,False,False,False
72432,False,False,True,False
72433,False,False,False,False
72434,False,False,True,False
72435,False,False,False,False
72436,False,False,False,False
72437,False,False,False,False
72438,False,False,False,False
72439,False,True,False,True
72440,False,False,False,False
72441,False,False,False,False
72442,False,True,True,True
72443,False,False,False,True
72444,False,False,False,True
72445,True,False,False,True
72446,False,False,False,False
72447,False,True,False,True
72448,False,False,False,False
72449,False,True,True,True
72450,False,False,False,False
72451,False,False,False,False
72452,False,False,True,False
72453,False,False,False,False
72454,False,False,False,False
72455,False,True,True,True
72456,True,False,False,True
72457,False,False,False,False
72458,False,False,False,False
72459,False,False,False,False
72460,False,False,False,False
72461,True,False,False,False
72462,False,False,False,True
72463,False,False,True,True
72464,True,False,False,True
72465,False,True,True,True
72466,False,True,True,True
72467,False,False,False,False
72468,True,False,True,True
72469,False,True,True,True
72470,False,True,True,True
72471,True,False,False,False
72472,False,False,False,False
72473,False,False,False,False
72474,False,False,False,False
72475,False,False,False,False
72476,False,False,False,False
72477,False,False,False,False
72478,False,False,True,False
72479,False,False,False,False
72480,False,False,False,True
72481,False,False,False,True
72482,True,True,True,True
72483,False,False,False,False
72484,False,False,False,False
72485,False,False,False,False
72486,False,False,False,False
72487,False,False,False,False
72488,True,False,True,True
72489,False,False,False,False
72490,False,False,False,False
72491,False,False,False,True
72492,False,False,False,True
72493,False,False,False,False
72494,False,False,True,True
72495,False,False,False,False
72496,False,False,False,False
72497,True,False,False,True
72498,False,False,False,False
72499,False,False,False,False
72500,False,False,False,False
72501,False,True,True,True
72502,False,False,False,False
72503,False,False,False,False
72504,False,False,False,False
72505,False,False,True,True
72506,False,False,False,False
72507,True,True,True,True
72508,False,True,True,True
72509,False,False,False,False
72510,False,False,True,False
72511,False,False,False,False
72512,False,False,False,False
72513,False,False,False,False
72514,False,False,False,False
72515,False,False,False,False
72516,False,False,False,False
72517,False,True,True,True
72518,False,True,True,True
72519,False,True,True,True
72520,False,True,False,True
72521,True,False,False,True
72522,False,False,False,False
72523,False,False,False,False
72524,False,True,True,False
72525,False,False,False,False
72526,False,False,False,False
72527,False,False,False,False
72528,False,False,False,False
72529,False,False,False,False
72530,False,False,False,True
72531,False,False,False,False
72532,False,True,True,True
72533,False,True,True,False
72534,False,False,False,False
72535,False,False,False,False
72536,False,False,False,False
72537,False,False,False,False
72538,False,False,False,False
72539,False,True,True,True
72540,False,False,False,False
72541,False,False,False,False
72542,False,False,True,False
72543,False,False,False,False
72544,False,False,False,False
72545,False,True,True,True
72546,False,False,False,False
72547,False,True,True,True
72548,False,False,False,False
72549,False,False,False,False
72550,True,False,False,True
72551,False,False,False,False
72552,False,False,False,False
72553,False,False,False,False
72554,False,False,False,False
72555,True,False,False,True
72556,False,False,False,False
72557,False,False,False,False
72558,True,False,True,True
72559,True,True,True,True
72560,False,False,False,True
72561,False,False,False,False
72562,False,False,False,False
72563,False,False,False,False
72564,False,False,False,False
72565,False,True,False,True
72566,False,True,True,True
72567,True,False,False,True
72568,False,False,True,False
72569,False,False,False,False
72570,False,False,False,False
72571,False,False,False,False
72572,False,False,False,False
72573,False,False,False,False
72574,False,False,False,False
72575,False,False,False,False
72576,False,True,False,True
72577,False,True,True,True
72578,False,True,False,False
72579,False,False,False,False
72580,False,True,True,True
72581,False,True,True,True
72582,False,False,False,False
72583,False,False,False,False
72584,True,False,False,True
72585,False,False,False,False
72586,False,False,False,False
72587,False,False,False,False
72588,False,False,False,True
72589,False,False,False,False
72590,False,False,False,False
72591,False,False,False,False
72592,False,False,False,False
72593,True,True,True,True
72594,False,False,False,True
72595,False,False,False,False
72596,False,False,False,False
72597,False,False,False,False
72598,False,False,False,False
72599,False,False,False,False
72600,False,False,True,False
72601,False,False,False,False
72602,False,False,False,False
72603,True,False,False,False
72604,False,True,True,True
72605,False,False,False,False
72606,False,False,False,False
72607,False,False,False,False
72608,False,False,False,False
72609,False,False,False,False
72610,False,False,False,False
72611,False,True,True,True
72612,False,False,False,False
72613,False,False,False,False
72614,False,True,True,True
72615,False,False,False,False
72616,False,False,False,False
72617,False,False,True,False
72618,False,True,True,True
72619,False,False,False,False
72620,False,False,False,False
72621,False,False,False,False
72622,False,False,False,False
72623,False,False,False,False
72624,False,False,True,False
72625,True,False,True,True
72626,False,False,False,False
72627,False,True,True,True
72628,False,False,False,False
72629,False,False,True,False
72630,False,False,False,False
72631,False,False,False,True
72632,False,False,True,False
72633,False,False,False,False
72634,False,False,False,False
72635,True,False,False,True
72636,True,False,True,True
72637,False,False,False,False
72638,False,False,False,False
72639,False,True,False,True
72640,False,True,True,True
72641,False,True,True,True
72642,False,True,True,True
72643,False,True,True,True
72644,False,False,False,False
72645,False,False,False,False
72646,False,False,False,False
72647,False,False,False,False
72648,False,False,False,False
72649,False,True,True,True
72650,False,False,False,True
72651,True,False,True,True
72652,False,True,True,False
72653,False,False,False,False
72654,False,True,True,True
72655,False,False,False,False
72656,False,False,False,False
72657,False,False,False,False
72658,True,False,False,True
72659,False,True,True,True
72660,False,False,False,False
72661,False,False,False,False
72662,False,False,False,False
72663,False,False,False,False
72664,False,False,False,False
72665,False,False,False,False
72666,False,True,True,True
72667,False,False,False,True
72668,False,False,False,False
72669,False,True,True,False
72670,False,False,False,False
72671,False,True,True,True
72672,False,False,False,False
72673,False,False,False,False
72674,False,False,False,False
72675,False,True,False,False
72676,False,False,False,False
72677,False,False,False,False
72678,False,False,False,True
72679,False,False,False,False
72680,False,False,False,False
72681,False,False,False,False
72682,False,False,True,False
72683,False,False,False,False
72684,False,True,True,True
72685,False,False,True,False
72686,False,False,False,False
72687,True,False,True,True
72688,False,False,False,True
72689,False,True,True,False
72690,False,False,True,False
72691,False,True,True,True
72692,False,False,False,True
72693,False,False,False,False
72694,False,False,False,False
72695,False,False,True,False
72696,False,False,True,False
72697,False,False,False,False
72698,False,False,False,False
72699,False,False,False,False
72700,False,False,False,False
72701,False,False,False,False
72702,True,False,False,True
72703,False,False,False,False
72704,False,False,False,False
72705,False,False,False,False
72706,False,False,False,False
72707,False,False,True,True
72708,False,False,False,False
72709,True,False,False,True
72710,False,False,False,False
72711,False,False,False,False
72712,False,False,False,False
72713,False,False,False,False
72714,True,True,False,True
72715,False,False,False,False
72716,False,False,False,False
72717,True,False,False,True
72718,False,True,True,False
72719,False,False,False,False
72720,False,True,True,False
72721,False,True,True,True
72722,False,False,False,False
72723,False,False,False,False
72724,False,False,False,False
72725,False,False,True,False
72726,False,False,True,False
72727,False,False,False,False
72728,False,False,False,False
72729,False,True,True,True
72730,True,True,False,True
72731,False,False,False,True
72732,False,False,False,False
72733,False,False,False,False
72734,False,False,True,False
72735,True,False,True,True
72736,False,False,False,False
72737,False,False,False,False
72738,False,False,False,False
72739,False,False,False,False
72740,False,True,True,False
72741,False,False,False,False
72742,False,True,False,True
72743,False,False,False,False
72744,False,True,False,True
72745,False,False,False,True
72746,False,False,False,False
72747,False,True,True,True
72748,False,False,False,False
72749,False,False,False,False
72750,False,False,False,False
72751,False,False,False,False
72752,False,True,True,False
72753,False,False,False,True
72754,False,False,False,False
72755,False,False,False,False
72756,False,False,False,False
72757,False,False,False,False
72758,False,False,True,True
72759,False,False,False,False
72760,False,False,False,False
72761,False,False,False,True
72762,False,False,False,False
72763,False,False,False,False
72764,False,True,True,True
72765,False,False,False,False
72766,False,False,False,False
72767,False,False,False,False
72768,False,True,True,False
72769,False,False,False,False
72770,False,False,False,False
72771,False,False,False,False
72772,False,False,False,False
72773,False,True,False,True
72774,False,False,False,False
72775,False,True,True,True
72776,True,False,False,True
72777,False,True,True,True
72778,False,True,True,True
72779,False,False,False,False
72780,False,False,False,True
72781,False,True,True,True
72782,False,False,False,False
72783,False,False,True,False
72784,False,False,False,False
72785,False,True,True,True
72786,False,False,False,False
72787,False,False,False,False
72788,False,False,False,False
72789,False,False,False,False
72790,False,True,False,True
72791,False,False,False,False
72792,False,False,False,False
72793,False,False,False,False
72794,True,False,False,True
72795,False,False,False,False
72796,False,False,True,False
72797,True,False,False,True
72798,False,False,False,False
72799,False,False,False,False
72800,False,False,False,False
72801,False,False,False,False
72802,False,True,True,True
72803,True,False,False,True
72804,False,False,True,False
72805,False,False,False,False
72806,False,True,True,True
72807,False,True,True,True
72808,False,False,False,True
72809,False,True,True,True
72810,False,False,False,False
72811,False,False,False,False
72812,False,False,False,False
72813,False,False,False,False
72814,False,False,False,False
72815,False,False,False,False
72816,False,False,False,False
72817,True,False,False,True
72818,False,False,False,False
72819,False,False,False,False
72820,False,False,True,False
72821,False,False,False,False
72822,False,True,True,True
72823,True,False,False,True
72824,False,False,True,False
72825,False,False,False,False
72826,False,True,True,True
72827,False,False,False,False
72828,False,False,False,False
72829,True,False,False,False
72830,False,False,False,False
72831,False,False,True,True
72832,False,True,True,True
72833,False,False,False,False
72834,False,False,False,False
72835,False,False,False,False
72836,False,False,False,False
72837,False,False,False,False
72838,True,False,False,True
72839,False,False,False,True
72840,True,False,False,True
72841,False,False,False,False
72842,True,False,False,True
72843,False,False,False,True
72844,False,False,False,False
72845,False,False,False,False
72846,False,False,False,False
72847,False,False,False,False
72848,False,False,False,True
72849,False,False,False,False
72850,False,True,True,True
72851,False,False,False,False
72852,False,False,False,False
72853,True,True,True,True
72854,False,False,False,False
72855,False,True,True,True
72856,False,True,True,True
72857,False,False,False,False
72858,False,False,False,True
72859,False,True,True,True
72860,True,False,False,True
72861,False,False,False,False
72862,True,False,False,True
72863,False,True,False,False
72864,False,False,False,False
72865,True,False,False,False
72866,False,False,False,False
72867,False,False,False,False
72868,False,False,False,False
72869,False,False,False,False
72870,False,False,False,False
72871,True,False,True,True
72872,False,True,False,True
72873,False,False,False,False
72874,False,True,True,False
72875,True,True,True,True
72876,False,False,False,False
72877,False,False,False,False
72878,False,True,True,False
72879,False,False,False,False
72880,False,False,False,False
72881,False,False,False,False
72882,False,False,True,False
72883,False,False,False,False
72884,False,True,True,True
72885,False,True,True,True
72886,False,False,False,False
72887,False,True,True,True
72888,False,False,False,False
72889,False,True,False,True
72890,False,False,False,False
72891,True,False,False,True
72892,False,False,False,False
72893,False,False,False,False
72894,True,False,False,True
72895,False,False,False,False
72896,True,False,False,True
72897,False,False,False,False
72898,False,False,False,False
72899,False,True,True,True
72900,False,True,True,True
72901,True,True,True,True
72902,False,False,False,False
72903,False,False,False,False
72904,False,False,False,False
72905,False,True,True,True
72906,False,False,False,False
72907,False,True,True,True
72908,False,False,False,False
72909,False,False,False,False
72910,False,False,False,False
72911,False,False,False,False
72912,False,True,False,False
72913,False,True,False,True
72914,False,False,True,False
72915,False,False,False,False
72916,False,False,False,True
72917,False,False,False,False
72918,False,False,False,False
72919,False,False,False,False
72920,True,False,False,True
72921,False,True,False,False
72922,False,False,True,True
72923,False,False,False,False
72924,False,False,False,False
72925,False,True,True,True
72926,False,False,True,False
72927,False,True,False,True
72928,False,False,False,False
72929,False,True,True,True
72930,False,True,True,True
72931,False,False,False,False
72932,False,True,True,False
72933,False,True,True,False
72934,False,False,False,False
72935,False,False,False,False
72936,False,False,False,False
72937,False,True,True,False
72938,False,False,False,True
72939,False,False,False,False
72940,False,False,False,False
72941,False,False,False,False
72942,False,False,False,False
72943,False,True,True,True
72944,False,True,True,True
72945,False,False,False,False
72946,True,False,False,False
72947,False,False,False,True
72948,False,False,False,True
72949,False,True,False,False
72950,False,False,False,False
72951,False,False,False,False
72952,False,True,True,False
72953,True,False,False,True
72954,False,False,False,False
72955,False,False,False,False
72956,False,True,True,True
72957,False,True,True,True
72958,False,False,False,True
72959,False,False,False,False
72960,False,False,False,False
72961,False,True,False,True
72962,False,False,False,False
72963,False,False,False,False
72964,False,False,False,False
72965,False,False,False,False
72966,False,False,False,False
72967,False,False,False,False
72968,False,False,False,False
72969,False,False,False,False
72970,False,True,True,True
72971,True,False,False,True
72972,False,False,False,False
72973,False,False,False,False
72974,False,False,False,False
72975,False,False,False,False
72976,False,False,False,False
72977,True,True,True,True
72978,False,False,False,True
72979,False,False,False,False
72980,False,False,False,False
72981,False,False,False,False
72982,False,True,True,False
72983,False,False,False,False
72984,False,False,False,False
72985,False,True,True,True
72986,False,False,False,False
72987,False,False,False,False
72988,True,False,False,True
72989,False,False,False,False
72990,False,False,True,False
72991,False,False,False,False
72992,False,False,False,False
72993,False,False,False,False
72994,False,False,False,False
72995,False,False,True,False
72996,False,False,False,False
72997,False,False,False,False
72998,False,True,True,True
72999,False,True,True,False
73000,False,False,False,False
73001,True,False,False,True
73002,False,False,False,False
73003,False,False,False,False
73004,False,False,False,True
73005,False,False,False,False
73006,False,False,False,False
73007,False,False,False,False
73008,False,False,False,False
73009,False,False,False,False
73010,False,False,False,False
73011,False,False,False,False
73012,False,False,True,False
73013,False,False,False,False
73014,False,False,False,False
73015,False,False,False,False
73016,False,False,False,False
73017,False,False,True,False
73018,False,True,True,True
73019,False,False,False,False
73020,False,True,False,True
73021,False,False,False,False
73022,True,False,True,True
73023,False,False,False,False
73024,False,False,False,False
73025,False,False,False,False
73026,False,True,True,True
73027,False,False,False,False
73028,False,False,False,False
73029,False,False,True,False
73030,False,True,True,True
73031,True,False,False,True
73032,False,False,False,False
73033,False,False,False,False
73034,False,False,False,False
73035,False,False,False,False
73036,False,False,False,False
73037,False,False,False,False
73038,False,False,False,False
73039,False,False,False,False
73040,False,False,False,True
73041,False,False,True,False
73042,True,False,False,True
73043,False,False,False,False
73044,False,False,False,False
73045,False,True,True,False
73046,False,True,True,False
73047,False,False,False,False
73048,False,False,False,False
73049,False,False,False,False
73050,True,True,True,True
73051,False,False,False,False
73052,False,False,False,True
73053,False,False,False,False
73054,False,False,False,False
73055,False,False,False,False
73056,True,False,False,True
73057,False,False,False,False
73058,False,False,False,False
73059,False,False,False,False
73060,True,False,False,True
73061,False,False,False,False
73062,False,True,True,True
73063,False,False,False,False
73064,False,False,False,False
73065,False,False,False,False
73066,False,False,False,False
73067,True,False,True,False
73068,False,False,False,False
73069,False,False,False,False
73070,False,False,True,True
73071,False,False,False,False
73072,False,False,False,False
73073,False,False,False,False
73074,False,False,False,False
73075,False,False,False,True
73076,False,True,True,True
73077,False,False,False,False
73078,False,True,False,True
73079,False,False,False,False
73080,False,False,False,False
73081,True,False,True,True
73082,True,True,True,True
73083,False,False,False,False
73084,False,False,False,False
73085,False,False,False,False
73086,False,False,False,False
73087,False,False,False,False
73088,False,False,False,False
73089,False,False,False,True
73090,False,False,False,False
73091,True,True,True,True
73092,False,True,True,True
73093,False,False,False,False
73094,False,False,False,False
73095,True,False,False,True
73096,False,False,False,False
73097,False,False,False,False
73098,False,False,False,False
73099,False,False,False,False
73100,False,False,False,False
73101,True,False,False,True
73102,False,False,True,False
73103,True,True,True,True
73104,False,True,True,True
73105,False,False,False,False
73106,True,False,False,True
73107,False,True,True,True
73108,False,False,False,False
73109,False,False,False,False
73110,False,False,False,False
73111,False,False,False,False
73112,True,False,False,True
73113,False,False,False,False
73114,True,False,False,True
73115,False,False,False,False
73116,False,False,False,False
73117,False,False,False,False
73118,False,False,False,False
73119,False,False,False,False
73120,False,False,True,False
73121,False,True,True,True
73122,False,True,True,True
73123,False,False,False,True
73124,False,False,False,False
73125,False,False,False,False
73126,False,False,False,False
73127,False,True,True,True
73128,False,False,False,False
73129,False,False,False,False
73130,False,False,False,False
73131,False,False,False,True
73132,False,False,False,False
73133,False,True,True,True
73134,False,True,True,True
73135,False,False,False,True
73136,True,False,False,True
73137,False,False,True,False
73138,False,False,False,False
73139,True,False,False,True
73140,False,True,True,True
73141,False,False,False,False
73142,False,False,False,False
73143,False,False,False,False
73144,False,False,False,False
73145,False,False,False,False
73146,False,False,False,False
73147,False,False,False,False
73148,False,False,False,False
73149,False,False,False,False
73150,False,False,False,False
73151,False,False,False,False
73152,True,True,True,True
73153,False,False,False,False
73154,False,True,True,True
73155,False,False,False,False
73156,False,False,False,False
73157,False,False,False,False
73158,False,False,False,True
73159,False,False,False,False
73160,False,True,False,True
73161,False,False,False,False
73162,False,False,False,False
73163,False,False,False,True
73164,False,False,False,False
73165,True,False,False,True
73166,False,False,False,False
73167,False,False,False,False
73168,False,False,False,True
73169,False,False,False,False
73170,False,False,False,False
73171,False,True,False,False
73172,False,False,False,False
73173,False,False,False,False
73174,False,False,False,False
73175,True,False,True,True
73176,True,False,False,True
73177,False,True,True,True
73178,False,False,False,True
73179,False,True,True,True
73180,False,True,True,False
73181,False,True,True,True
73182,True,False,False,True
73183,False,False,False,True
73184,False,False,False,False
73185,False,False,True,False
73186,False,False,False,False
73187,False,True,True,False
73188,False,True,True,True
73189,False,False,False,False
73190,False,True,True,True
73191,False,False,False,False
73192,True,True,True,True
73193,False,True,False,True
73194,False,True,True,True
73195,False,False,False,False
73196,False,False,False,False
73197,True,False,False,True
73198,False,False,True,False
73199,False,False,False,False
73200,False,False,False,False
73201,False,False,False,False
73202,False,True,True,True
73203,False,False,False,False
73204,False,False,False,False
73205,False,False,False,False
73206,False,False,False,False
73207,False,False,False,False
73208,False,True,False,True
73209,False,False,False,False
73210,False,False,False,True
73211,False,False,False,False
73212,False,False,False,False
73213,False,False,False,False
73214,False,False,False,False
73215,False,False,False,False
73216,False,False,False,False
73217,False,True,False,True
73218,False,False,False,False
73219,False,False,False,False
73220,False,False,True,False
73221,False,False,False,False
73222,False,True,False,True
73223,False,False,False,False
73224,False,False,False,False
73225,False,False,False,False
73226,False,False,False,False
73227,False,False,False,True
73228,False,False,True,False
73229,False,True,True,True
73230,False,False,False,False
73231,False,False,False,False
73232,False,False,False,False
73233,False,True,True,True
73234,False,False,False,False
73235,False,False,True,False
73236,False,True,False,True
73237,False,True,True,True
73238,False,False,False,False
73239,False,False,False,True
73240,False,True,False,True
73241,False,False,False,False
73242,False,True,False,True
73243,False,False,False,False
73244,False,False,True,False
73245,True,False,False,True
73246,False,False,False,False
73247,False,False,False,False
73248,False,False,False,False
73249,False,False,False,False
73250,False,False,False,False
73251,False,False,False,False
73252,False,False,False,False
73253,False,True,False,True
73254,False,False,False,False
73255,False,False,False,False
73256,False,True,False,True
73257,False,False,False,False
73258,False,False,False,False
73259,False,False,False,False
73260,False,False,False,False
73261,False,False,False,False
73262,False,False,False,False
73263,False,False,False,False
73264,False,False,False,False
73265,False,True,True,True
73266,False,False,False,False
73267,False,False,False,False
73268,False,False,False,False
73269,False,False,False,False
73270,False,False,False,False
73271,False,True,False,True
73272,False,False,False,False
73273,True,True,True,True
73274,True,False,True,True
73275,False,False,False,False
73276,False,True,True,True
73277,False,False,False,False
73278,False,False,False,False
73279,False,False,False,False
73280,False,False,True,False
73281,False,True,True,True
73282,True,False,False,True
73283,False,False,False,False
73284,False,False,False,False
73285,False,False,False,False
73286,False,True,True,True
73287,False,False,True,False
73288,False,False,False,False
73289,False,True,True,True
73290,False,True,False,True
73291,False,False,False,False
73292,True,False,False,False
73293,False,False,False,False
73294,True,False,False,True
73295,False,False,False,False
73296,False,False,False,True
73297,False,True,True,True
73298,False,False,False,False
73299,False,False,False,False
73300,False,False,False,False
73301,False,False,False,False
73302,False,True,True,True
73303,False,True,True,True
73304,False,True,True,True
73305,False,False,False,False
73306,False,False,False,False
73307,False,False,False,False
73308,False,True,True,False
73309,False,False,False,False
73310,True,False,False,True
73311,False,False,True,False
73312,True,False,False,True
73313,False,True,True,True
73314,False,False,True,False
73315,False,False,False,False
73316,False,True,True,False
73317,False,False,False,False
73318,False,False,False,False
73319,False,False,False,False
73320,False,False,False,False
73321,False,False,False,False
73322,False,True,False,True
73323,False,False,False,False
73324,False,False,False,False
73325,False,False,False,False
73326,False,False,False,False
73327,False,False,False,False
73328,False,False,False,False
73329,False,False,True,False
73330,False,False,False,False
73331,False,False,True,False
73332,False,False,True,True
73333,False,False,False,False
73334,False,False,False,False
73335,False,True,False,True
73336,False,False,True,False
73337,False,True,False,True
73338,False,False,False,True
73339,False,False,False,False
73340,False,False,False,False
73341,False,False,False,False
73342,False,False,False,True
73343,True,False,True,False
73344,False,False,False,False
73345,False,True,True,True
73346,False,False,False,False
73347,False,False,False,False
73348,False,False,False,False
73349,False,False,False,False
73350,False,True,True,True
73351,False,True,True,True
73352,True,True,True,True
73353,True,False,False,True
73354,False,False,False,False
73355,False,False,False,False
73356,False,False,False,False
73357,False,False,False,False
73358,False,False,False,False
73359,False,False,False,False
73360,False,True,False,True
73361,False,True,True,True
73362,False,False,False,False
73363,False,False,False,False
73364,False,False,False,False
73365,False,False,False,False
73366,False,False,False,False
73367,False,False,False,False
73368,False,False,False,False
73369,False,False,False,False
73370,False,False,False,False
73371,False,False,False,True
73372,False,False,True,False
73373,False,True,True,True
73374,False,False,False,False
73375,False,False,False,False
73376,False,True,False,True
73377,False,False,False,False
73378,False,False,False,False
73379,False,True,True,True
73380,False,False,False,False
73381,False,False,False,True
73382,False,False,False,False
73383,False,True,True,True
73384,False,False,False,False
73385,False,False,False,False
73386,False,False,False,False
73387,False,False,True,False
73388,False,True,True,True
73389,False,False,False,False
73390,False,False,False,False
73391,False,False,False,False
73392,False,True,True,True
73393,False,False,False,False
73394,False,True,False,True
73395,False,False,False,False
73396,False,False,False,False
73397,False,False,False,False
73398,False,False,False,False
73399,False,False,False,False
73400,False,False,False,False
73401,False,False,True,False
73402,False,False,False,False
73403,False,False,False,False
73404,False,False,False,False
73405,False,False,False,False
73406,False,False,True,False
73407,False,False,False,False
73408,False,False,False,False
73409,False,True,True,False
73410,False,False,False,False
73411,False,True,True,True
73412,True,True,True,True
73413,False,False,False,False
73414,True,False,True,True
73415,False,False,False,False
73416,True,True,True,True
73417,False,False,False,False
73418,False,False,False,False
73419,False,False,False,True
73420,False,False,False,False
73421,False,False,False,False
73422,False,False,False,False
73423,False,False,False,False
73424,False,False,False,False
73425,False,False,False,False
73426,False,True,True,True
73427,False,False,False,False
73428,False,False,False,True
73429,False,False,False,False
73430,False,False,False,False
73431,False,False,False,False
73432,False,True,True,True
73433,False,True,True,False
73434,False,True,True,True
73435,False,False,False,False
73436,False,False,False,False
73437,False,True,True,True
73438,False,True,False,True
73439,False,False,False,False
73440,False,True,True,False
73441,False,False,False,False
73442,False,True,False,True
73443,False,False,True,False
73444,False,False,False,False
73445,False,False,False,False
73446,False,False,False,False
73447,False,False,False,False
73448,False,False,False,False
73449,False,False,False,True
73450,False,False,False,False
73451,False,False,False,False
73452,False,False,False,False
73453,False,False,False,False
73454,False,True,True,False
